0.062683
0.052975
0.040462
0.033472
0.04529
0.041846
0.046944
0.036226
0.035581
0.038889
0.036227
0.034452
0.035885
0.053786
0.036885
0.041177
0.033768
0.033876
0.040065
0.03418
0.040874
0.061702
0.045225
0.042083
0.040114
0.041537
0.047314
0.041308
0.04402
0.046304
0.042219
0.053935
0.046323
0.039537
0.042846
0.040839
0.050583
0.04386
0.036686
0.036294
0.038111
0.035155
0.040134
0.034896
0.039651
0.045438
0.037698
0.036166
0.040136
0.038197
0.035316
0.035526
0.052208
0.038388
0.045042
0.036188
0.056316
0.036748
0.039475
0.037962
0.063442
0.05392
0.037692
0.038604
0.045836
0.035708
0.045036
0.040993
0.041532
0.038163
0.056064
0.040266
0.046479
0.055953
0.039563
0.042405
0.050963
0.043501
0.038264
0.04012
0.047892
0.053016
0.052066
0.049593
0.044081
0.046446
0.049676
0.051354
0.053913
